date,generation_mwh_per_mw,asset_id,asset_name,technology,latitude,longitude,capacity_mw,ownership_fraction,generation_mwh_est,generation_mwh_est_owned,temp_2m_k,temp_2m_c,precip_m,precip_mm,solar_radiation_j_m2,wind_u10,wind_v10,wind_speed_10m,selected_grid_lat,selected_grid_lon,country,ownership_pct,operational_status,start_of_operations,commissioning_year,portfolio_capacity_pct,remaining_asset_life_years,power_price_gbp_mwh,generation_per_mw,revenue_proxy_gbp,year,month,pre_operational_flag,temp_2m_c_lag1,precip_mm_lag1,solar_radiation_j_m2_lag1,wind_speed_10m_lag1,power_price_gbp_mwh_lag1,temp_2m_c_roll3_mean,precip_mm_roll3_mean,solar_radiation_j_m2_roll3_mean,wind_speed_10m_roll3_mean,temp_2m_c_anomaly,precip_mm_anomaly,solar_radiation_j_m2_anomaly,wind_speed_10m_anomaly
2019-05-01,0.199392,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,8.374464,1.29804192,283.71332,10.563324,0.0016975403,1.6975403,19355136.0,0.038645744,-0.57080555,0.57211226,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,19.958670303443572,0.030905759999999997,25.907190721328877,2019,5,0,8.283203,0.54359436,17506304.0,4.0525465,21.614812239221138,7.425577833333333,1.5258788866666666,11180141.666666666,4.757670266666667,-0.5088677142857136,-0.09128022857142848,-229522.2857142873,-0.8235411485714285
2019-06-01,0.26496,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.12832,1.7248895999999998,287.44153,14.291534,0.0053901672,5.390167,18160128.0,-0.16166496,1.4584637,1.4673963,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,19.597960181627663,0.041068799999999996,33.80431769850366,2019,6,0,10.563324,1.6975403,19355136.0,0.57211226,19.958670303443572,8.7726135,1.5042622866666668,15605187.0,3.3517564866666674,0.09899428571428537,3.105163361428571,-2173952.0,-0.044804242857142684
2019-07-01,0.2120399999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,8.905679999999998,1.3803803999999995,290.26782,17.117828,0.002002716,2.002716,19064320.0,1.2773514,0.9176836,1.5728222,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,20.351637466307277,0.03286619999999999,28.093001466396217,2019,7,0,14.291534,5.390167,18160128.0,1.4673963,19.597960181627663,11.046020333333333,2.54376722,18340522.666666668,2.03068502,0.47082057142856826,-0.42179661428571436,199606.8571428582,-0.4699852328571428
2019-08-01,0.32736,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.74912,2.1311136000000004,290.62,17.470001,0.0018386841,1.8386841,17671680.0,2.9550648,3.4994602,4.5802436,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,18.61644910382144,0.05074080000000001,39.673767868861695,2019,8,0,17.117828,2.002716,19064320.0,1.5728222,20.351637466307277,13.990895333333333,3.0301411,18859861.333333332,1.2041102533333334,0.12257142857142966,-0.3931862857142856,1330541.7142857146,2.101271691428572
2019-09-01,0.30024,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.61008,1.9545624,288.25427,15.104279,0.003917694,3.917694,11959572.0,2.8690205,1.8445826,3.4108303,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,17.115431154381085,0.0465372,33.45317819414186,2019,9,0,17.470001,1.8386841,17671680.0,4.5802436,18.61644910382144,16.293121,3.077189033333333,18298709.333333332,2.5401540333333337,-0.4748401428571416,1.0713849,518530.0,1.0659533000000003
2019-10-01,0.3504239999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.717807999999998,2.2812602399999995,285.13458,11.984589,0.006181717,6.181717,5716992.0,1.4369469,1.8657856,2.3549888,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,18.07485145172181,0.05431571999999999,41.23343996071923,2019,10,0,15.104279,3.917694,11959572.0,3.4108303,17.115431154381085,16.564035999999998,2.5863647000000003,16231857.333333334,3.1879653666666665,-0.7412760714285724,2.3682458428571427,-525385.1428571427,-1.0427814428571427
2019-11-01,0.3160799999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.27536,2.0576808,281.64905,8.499054,0.003900528,3.900528,2853888.0,-0.6805515,0.43232536,0.8062602,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,21.90295997191011,0.0489924,45.06930019736797,2019,11,0,11.984589,6.181717,5716992.0,2.3549888,18.07485145172181,14.852956333333333,3.9793650333333335,11782748.0,3.448687566666667,-0.913299499999999,1.2802397142857145,-356059.42857142864,-3.1886197428571426
2019-12-01,0.39804,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.71768,2.5912404,280.03668,6.886688,0.0024547577,2.4547577,2216960.0,3.535739,3.9609509,5.30948,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,18.520158142664872,0.06169620000000001,47.99018199366218,2019,12,0,8.499054,3.900528,2853888.0,0.8062602,21.90295997191011,11.862640666666664,4.6666463333333335,6843484.0,2.1906931,-0.20455085714285648,-0.7073538714285714,326217.14285714296,1.2032504857142854
2020-01-01,0.408456,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,17.155152,2.65904856,280.1327,6.9826965,0.002204895,2.204895,2664448.0,4.8234577,4.489167,6.5892615,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,17.282544704264097,0.06331068,45.95512560900907,2020,1,0,6.886688,2.4547577,2216960.0,5.30948,18.520158142664872,9.123443666666665,4.179000899999999,3595946.6666666665,2.823576333333333,1.306745314285715,0.11117114857142862,-114395.42857142864,1.9755220285714286
2020-02-01,0.51156,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,21.48552,3.3302556,279.79895,6.6489563,0.0042972565,4.2972565,5117440.0,6.9593887,4.797594,8.45281,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,14.88881337648328,0.0792918,49.58355412438836,2020,2,0,6.9826965,2.204895,2664448.0,6.5892615,17.282544704264097,7.456146166666666,2.8533935666666665,2578432.0,4.235000566666667,0.5764465142857143,1.4038086428571428,-290816.0,3.5890324285714286
2020-03-01,0.415152,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,17.436384,2.70263952,279.80905,6.6590576,0.0009717941,0.9717941,11040724.0,0.81836605,1.1218796,1.3886456,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,14.295958950201882,0.06434856,38.636823635113316,2020,3,0,6.6489563,4.2972565,5117440.0,8.45281,14.88881337648328,6.839446933333332,2.9856364,3332949.3333333335,6.7838505,0.013344871428570215,-1.1395046142857144,1516896.2857142854,-1.817955042857143
2020-04-01,0.26352,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.06784,1.7155151999999998,281.81354,8.663544,0.0004272461,0.4272461,17537536.0,-2.0888243,-0.08699417,2.090635,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,11.537584289190129,0.040845599999999996,19.79290121938686,2020,4,0,6.6590576,0.9717941,11040724.0,1.3886456,14.295958950201882,6.7635701333333325,2.4913152000000003,6274204.0,5.4769057,0.5500883571428563,-0.9231567342857143,1452544.0,-0.0650618000000005
2020-05-01,0.241056,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.124352,1.56927456,284.4766,11.326599,0.0005683899,0.5683899,21623808.0,-0.30807018,-0.16827583,0.35103276,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,10.894014227642275,0.037363679999999996,17.095699383717072,2020,5,0,8.663544,0.4272461,17537536.0,2.090635,11.537584289190129,7.323852633333331,1.8987655666666665,11231900.0,3.977363533333334,0.2544072857142865,-1.2204306285714286,2039149.7142857127,-1.0446206485714284
2020-06-01,0.2923199999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.27744,1.9030031999999997,287.1533,14.003296,0.0028038025,2.8038025,18633728.0,0.018755913,0.4150381,0.4154617,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,12.81415534656914,0.04530959999999999,24.385378629818177,2020,6,0,11.326599,0.5683899,21623808.0,0.35103276,10.894014227642275,8.883066866666665,0.6558100333333333,16734022.666666666,1.2767711200000005,-0.1892437142857144,0.5187988614285715,-1700352.0,-1.0967388428571427
2020-07-01,0.262632,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.030544,1.70973432,288.84692,15.69693,0.003353119,3.353119,17217536.0,2.7224607,1.3427849,3.0355995,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,13.83346459537572,0.04070796,23.65154918321878,2020,7,0,14.003296,2.8038025,18633728.0,0.4154617,12.81415534656914,11.331146333333331,1.2664795000000002,19265024.0,0.9523764866666672,-0.9500774285714311,0.9286063857142857,-1647177.1428571418,0.9927920671428572
2020-08-01,0.320664,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.467888,2.08752264,290.3058,17.155792,0.0026245117,2.6245117,15808000.0,0.8365269,-0.43227196,0.9416137,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,17.780561533288502,0.04970292,37.11732475265286,2020,8,0,15.69693,3.353119,17217536.0,3.0355995,13.83346459537572,13.675608333333331,2.241770466666667,19158357.333333332,1.267364653333334,-0.19163757142856852,0.39264131428571414,-533138.2857142854,-1.5373582085714284
2020-09-01,0.3024,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.7008,1.968624,288.17044,15.020447,0.0036144257,3.6144257,11556707.0,1.7407846,-0.5081005,1.8134214,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,21.54893876130828,0.046872,42.42175802004175,2020,9,0,17.155792,2.6245117,15808000.0,0.9416137,17.780561533288502,15.618672666666667,2.9271444,17219754.666666668,1.4642249666666673,-0.5586721428571408,0.7681165999999999,115665.0,-0.5314555999999999
2020-10-01,0.387624,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.280208000000002,2.5234322400000004,284.92487,11.774872,0.0037059784,3.7059784,5628928.0,2.341979,2.0504208,3.1127305,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,20.8460955907102,0.06008172000000001,52.60370969171997,2020,10,0,15.020447,3.6144257,11556707.0,1.8134214,21.54893876130828,15.957723000000001,3.1973521333333337,14860747.666666666,1.9302115333333338,-0.9509930714285719,-0.10749275714285744,-613449.1428571427,-0.28503974285714273
2020-11-01,0.36576,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.36192,2.3810976,283.06873,9.918732,0.0017585754,1.7585754,3234816.0,3.2149563,4.2199135,5.3050556,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,20.643395061728395,0.0566928,49.15393843733333,2020,11,0,11.774872,3.7059784,5628928.0,3.1127305,20.8460955907102,14.650370333333333,3.3149719333333336,10997878.333333334,1.9559218666666673,0.5063785000000021,-0.8617128857142855,24868.571428571362,1.3101756571428576
2020-12-01,0.345216,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.499072000000002,2.2473561600000003,279.76196,6.611969,0.0036735535,3.6735535,1984512.0,2.018588,2.9281006,3.556469,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,27.299942722371966,0.053508480000000004,61.35269444476982,2020,12,0,9.918732,1.7585754,3234816.0,5.3050556,20.643395061728395,12.238017,3.0263264999999997,6806817.0,3.4104025000000013,-0.47926985714285664,0.5114419285714287,93769.14285714296,-0.5497605142857145
2021-01-01,0.370512,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.561504,2.4120331200000003,277.77277,4.622772,0.0035305023,3.5305023,2603008.0,1.7159042,0.044359207,1.7164775,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,35.66432432432432,0.057429360000000006,86.02353147269189,2021,1,0,6.611969,3.6735535,1984512.0,3.556469,27.299942722371966,9.435191000000001,3.0460357666666664,3616085.3333333335,3.9914183666666667,-1.053179185714285,1.4367784485714288,-175835.42857142864,-2.8972619714285717
2021-02-01,0.388416,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.313472,2.52858816,278.13293,4.9829407,0.002541542,2.541542,5201408.0,-1.868823,3.6500425,4.1006474,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,28.446,0.06020448,71.92821879936,2021,2,0,4.622772,3.5305023,2603008.0,1.7164775,35.66432432432432,7.051157666666666,2.9875437333333337,2607445.3333333335,3.526000700000001,-1.0895690857142855,-0.3519058571428566,-206848.0,-0.7631301714285712
2021-03-01,0.339264,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.249088,2.20860864,279.6902,6.5401917,0.0018663406,1.8663406,9049385.0,3.1455355,0.9586611,3.288377,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,27.57497084548105,0.05258592,60.90231885707755,2021,3,0,4.9829407,2.541542,5201408.0,4.1006474,28.446,5.4058939,3.2485326000000003,3262976.0,3.1245313000000006,-0.1055210285714292,-0.24495811428571423,-474442.71428571455,0.08177635714285714
2021-04-01,0.2224799999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.34416,1.4483448,279.28888,6.1388855,0.00037574768,0.37574768,17937408.0,-0.4807043,-2.949912,2.9888222,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,32.23413012221424,0.034484400000000005,46.68613474503236,2021,4,0,6.5401917,1.8663406,9049385.0,3.288377,27.57497084548105,5.381968133333333,2.6461283000000004,5617933.666666667,3.035167300000001,-1.9745701428571438,-0.9746551542857145,1852416.0,0.8331253999999997
2021-05-01,0.264864,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,11.124288,1.72426464,282.68,9.529999,0.0028629303,2.8629303,18898432.0,0.8967457,1.6410084,1.8700432,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,35.56964998249913,0.04105392,61.331489721999866,2021,5,0,6.1388855,0.37574768,17937408.0,2.9888222,32.23413012221424,5.8873393,1.594543426666667,10729400.333333334,3.4592822000000005,-1.5421927142857133,1.0741097714285714,-686226.2857142873,0.4743897914285715
2021-06-01,0.19512,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,8.19504,1.2702312,287.42786,14.277863,0.0022792816,2.2792816,20105216.0,-1.1383209,-1.4476919,1.841626,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,39.53568,0.0302436,50.219454249216,2021,6,0,9.529999,2.8629303,18898432.0,1.8700432,35.56964998249913,7.4030254,1.7016728599999997,15295075.0,2.715747466666667,0.08532328571428494,-0.0057220385714287225,-228864.0,0.3294254571428572
2021-07-01,0.188976,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,7.936992,1.23023376,289.5024,16.352417,0.0023956299,2.39563,19593728.0,-0.10834694,0.29482841,0.31410643,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,47.02043682795699,0.02929128,57.846128795700004,2021,7,0,14.277863,2.2792816,20105216.0,1.841626,39.53568,9.982249166666668,1.8393198599999998,18980352.0,2.233497133333334,-0.29459042857143203,-0.028882614285714148,729014.8571428582,-1.7287010028571428
2021-08-01,0.257424,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.811808,1.6758302399999998,289.6593,16.509308,0.0027008057,2.7008057,14929920.0,1.4116592,-0.6735239,1.5641023,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,53.14787491593813,0.039900719999999994,89.06681597586658,2021,8,0,16.352417,2.39563,19593728.0,0.31410643,47.02043682795699,13.386759666666665,2.5126139666666667,19532458.666666668,1.3419252100000005,-0.8381215714285695,0.46893531428571444,-1411218.2857142854,-0.9148696085714283
2021-09-01,0.23112,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.70704,1.5045912,289.448,16.298004,0.002714157,2.714157,11031670.0,0.50970364,1.2715187,1.3698751,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,88.91715526224384,0.0358236,133.78396933660576,2021,9,0,16.509308,2.7008057,14929920.0,1.5641023,53.14787491593813,15.713195999999998,2.4585724333333334,18209621.333333332,1.2399449100000006,0.7188848571428572,-0.13215209999999988,-409372.0,-0.9750018999999999
2021-10-01,0.389856,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.373952,2.53796256,286.21924,13.069244,0.0025291443,2.5291443,6284800.0,3.6797333,3.988657,5.426769,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,82.48668796234028,0.06042768,209.34812574682232,2021,10,0,16.298004,2.714157,11031670.0,1.3698751,88.91715526224384,16.38657633333333,2.6035309000000004,15185106.0,1.0826946100000006,0.34337892857142727,-1.2843268571428572,42422.857142857276,2.0289987571428574
2021-11-01,0.35424,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.87808,2.3061024,282.4538,9.3038025,0.0023784637,2.3784637,3477504.0,4.359105,-0.9681549,4.4653244,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,91.97733055265904,0.054907199999999996,212.10914273308032,2021,11,0,13.069244,2.5291443,6284800.0,5.426769,82.48668796234028,15.29218533333333,2.648035666666667,10748796.666666666,2.786915466666667,-0.10855099999999851,-0.24182458571428533,267556.57142857136,0.47044445714285743
2021-12-01,0.361584,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.186528,2.3539118400000003,280.1588,7.0088196,0.0032196045,3.2196045,1628160.0,2.491603,1.9204655,3.1458342,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,113.61440107671602,0.05604552000000001,267.4382838889906,2021,12,0,9.3038025,2.3784637,3477504.0,4.4653244,91.97733055265904,12.890350166666664,2.5405883333333334,6931324.666666667,3.7539895000000008,-0.08241925714285703,0.057492928571428514,-262582.85714285704,-0.9603953142857145
2022-01-01,0.344472,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.467824000000002,2.24251272,278.69022,5.540222,0.0010442734,1.0442734,3119104.0,5.4457827,1.0402918,5.5442543,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,93.00229061553986,0.05339316,208.55881969448478,2022,1,0,7.0088196,3.2196045,1628160.0,3.1458342,113.61440107671602,9.793955366666665,2.7090708333333335,3796821.3333333335,4.3459758666666675,-0.13572918571428527,-1.0494504514285714,340260.57142857136,0.9305148285714289
2022-02-01,0.482496,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,20.264832,3.1410489599999996,279.83066,6.680664,0.003288269,3.288269,5514752.0,6.782957,3.7341642,7.7428994,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,78.62478600669891,0.07478687999999999,246.96430231656413,2022,2,0,5.540222,1.0442734,3119104.0,5.5442543,93.00229061553986,7.284281366666666,2.2141138666666667,2741589.3333333335,4.385137633333334,0.6081542142857144,0.3948211428571433,106496.0,2.879121828571429
2022-03-01,0.296856,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.467952,1.93253256,280.13525,6.98526,0.0015563965,1.5563965,10829635.0,-2.8769817,1.3771982,3.1896236,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,118.72111185983827,0.04601268,229.43241422853964,2022,3,0,6.680664,3.288269,5514752.0,7.7428994,78.62478600669891,6.409901866666665,2.5173823,3420672.0,5.477662633333334,0.3395472714285708,-0.5549022142857143,1305807.2857142854,-0.016977042857142965
2022-04-01,0.31032,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.03344,2.0201832,281.5964,8.446411,0.000749588,0.749588,16900096.0,-0.71776867,-0.77378273,1.0554296,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,86.79079652173914,0.0480996,175.33330904783585,2022,4,0,6.98526,1.5563965,10829635.0,3.1896236,118.72111185983827,6.402048666666666,1.9629796333333331,6487830.333333333,5.492259100000001,0.33295535714285585,-0.6008148342857144,815104.0,-1.1002672000000002
2022-05-01,0.24552,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.31184,1.5983352,285.52197,12.371979,0.0024528503,2.4528503,17751552.0,1.9352188,1.6584644,2.548642,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,60.386507402422616,0.0380556,96.51788038635263,2022,5,0,8.446411,0.749588,16900096.0,1.0554296,86.79079652173914,7.370778333333333,1.8647511666666665,11081494.333333334,3.9959842000000005,1.2997872857142863,0.6640297714285717,-1833106.2857142873,1.1529885914285716
2022-06-01,0.234,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.828,1.52334,287.78207,14.63208,0.0017337799,1.7337799,20964864.0,0.29833412,1.6361132,1.6630903,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,78.65960654596101,0.03627,119.82532503572425,2022,6,0,12.371979,2.4528503,17751552.0,2.548642,60.386507402422616,9.267883333333332,1.5862782666666668,15160427.666666666,2.2645650666666675,0.43954028571428516,-0.5512237385714287,630784.0,0.15088975714285713
2022-07-01,0.225432,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.468144,1.46756232,290.3678,17.217804,0.0008831024,0.8831024,19143168.0,0.7396498,1.2796621,1.478045,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,116.7932560483871,0.03494196,171.401381806725,2022,7,0,14.63208,1.7337799,20964864.0,1.6630903,78.65960654596101,11.816823333333332,1.645406066666667,18538837.333333332,1.7557206333333337,0.5707965714285699,-1.5414102142857145,278454.8571428582,-0.5647624328571428
2022-08-01,0.18972,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,7.96824,1.2350772,291.51465,18.364655,0.001947403,1.947403,18079232.0,-0.76236725,0.091441154,0.76783156,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,176.66402553763442,0.0294066,218.19371000175002,2022,8,0,17.217804,0.8831024,19143168.0,1.478045,116.7932560483871,14.740620999999999,1.6899108666666667,19286528.0,1.896592433333334,1.0172254285714288,-0.28446738571428565,1738093.7142857146,-1.7111403485714285
2022-09-01,0.24408,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,10.25136,1.5889608,288.87323,15.723236,0.0026111603,2.6111603,11393034.0,0.9349623,-1.1144028,1.4546642,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,130.03633950401675,0.0378324,206.62264604737405,2022,9,0,18.364655,1.947403,18079232.0,0.76783156,176.66402553763442,16.738179666666664,1.5214284333333332,19395754.666666668,1.3029889533333339,0.14411685714285838,-0.23514880000000016,-48008.0,-0.8902127999999998
2022-10-01,0.38316,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,16.09272,2.4943716,286.87433,13.724335,0.0033779144,3.3779144,7173632.0,2.520215,4.8801174,5.492452,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,59.36809764309764,0.0593898,148.0860967069697,2022,10,0,15.723236,2.6111603,11393034.0,1.4546642,130.03633950401675,17.10189833333333,1.8138885666666666,16205144.666666666,1.2335135866666673,0.9984699285714278,-0.43555675714285735,931254.8571428573,2.0946817571428573
2022-11-01,0.35136,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,14.75712,2.2873536,283.7561,10.60611,0.0030441284,3.0441284,3043328.0,2.23483,5.0953054,5.5638657,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,67.81325460229246,0.0544608,155.11289204227023,2022,11,0,13.724335,3.3779144,7173632.0,5.492452,59.36809764309764,15.937408666666665,2.6454925666666664,12215299.333333334,2.571649253333334,1.193756500000001,0.42384011428571444,-166619.42857142864,1.5689857571428574
2022-12-01,0.3593519999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.092783999999998,2.33938152,279.3077,6.157715,0.002817154,2.817154,2066432.0,2.0005713,2.0147657,2.8392897,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,121.701467025572,0.055699559999999995,284.7061629165125,2022,12,0,10.60611,3.0441284,3043328.0,5.5638657,67.81325460229246,13.351226999999996,3.0110677,7203331.333333333,4.1703273,-0.9335238571428572,-0.34495757142857153,175689.14285714296,-1.2669398142857142
2023-01-01,0.4218479999999999,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,17.717615999999996,2.7462304799999995,279.09277,5.9427795,0.0019760132,1.9760132,2962432.0,5.2736692,2.8015833,5.9716372,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,65.67915122937016,0.06538643999999999,180.37008700662577,2023,1,0,6.157715,2.817154,2066432.0,2.8392897,121.701467025572,10.162719999999998,3.079732266666667,4094464.0,4.631869133333335,0.2668283142857151,-0.11771065142857151,183588.57142857136,1.3578977285714284
2023-02-01,0.311136,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,13.067712,2.02549536,279.71194,6.5619507,0.0007276535,0.7276535,5792256.0,3.3552685,0.360466,3.3745759,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,67.97368577810872,0.04822608,137.6803851456572,2023,2,0,5.9427795,1.9760132,2962432.0,5.9716372,65.67915122937016,7.568868166666664,2.612431866666667,2690730.6666666665,4.791597533333334,0.4894409142857139,-2.1657943571428566,384000.0,-1.489201671428571
2023-03-01,0.380184,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,15.967728,2.4749978400000003,279.96136,6.811371,0.0033540726,3.3540726,8472548.0,1.6799841,1.8298283,2.484073,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,59.440904505716205,0.058928520000000005,147.1161102592939,2023,3,0,6.5619507,0.7276535,5792256.0,3.3745759,67.97368577810872,6.220815066666664,1.8402735666666665,3607040.0,4.061834266666668,0.1656582714285708,1.2427738857142856,-1051279.7142857146,-0.722527642857143
2023-04-01,0.2916,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,12.2472,1.898316,281.33328,8.183289,0.0023479462,2.3479462,15514112.0,-1.078165,0.5583153,1.2141482,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,49.85648489058701,0.045197999999999995,94.64336297155957,2023,4,0,6.811371,3.3540726,8472548.0,2.484073,59.440904505716205,6.438700399999997,2.019246433333333,5742412.0,3.9434287000000006,0.06983335714285666,0.9975433657142856,-570880.0,-0.9415486000000004
2023-05-01,0.20832,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,8.749440000000002,1.3561632000000003,284.1843,11.034302,0.0011463165,1.1463165,19909120.0,-1.7561579,-1.24722,2.1539843,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,39.52719268540467,0.03228960000000001,53.60532411925501,2023,5,0,8.183289,2.3479462,15514112.0,1.2141482,49.85648489058701,7.185536899999998,2.1432241,9926305.333333334,2.357599033333334,-0.03788971428571308,-0.6425040285714285,324461.7142857127,0.7583308914285714
2023-06-01,0.22608,OFW_001,Lincs,offshore_wind,53.1655,0.5238,42.0,0.155,9.49536,1.4717808,288.05548,14.905487,0.001531601,1.531601,22008832.0,-1.8761959,-0.7884846,2.035146,53.25,0.5,UK,15.50%,operational,2013-10-31,12,5%,23,43.18363446838082,0.035042399999999994,63.5568440847811,2023,6,0,11.034302,1.1463165,19909120.0,2.1539843,39.52719268540467,8.676320666666664,2.282778433333333,14631926.666666666,1.9507351666666672,0.7129472857142858,-0.7534026385714288,1674752.0,0.5229454571428573
